Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;2;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Dramsvegen nord;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;1;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;2;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Dramsvegen nord;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Grønnåsen;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;2;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Dramsvegen nord;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;2;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Dramsvegen nord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;2;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Dramsvegen nord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;1;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;2;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Dramsvegen nord;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Grønnåsen;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;1;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;2;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Dramsvegen nord;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Grønnåsen;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;1;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;2;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning Dramsvegen nord;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning Grønnåsen;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;1;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;2;23;100,0;24;24;0;23;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning Dramsvegen nord;23;100,0;24;24;0;23;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning Grønnåsen;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt;30;100,0;24;24;0;30;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;1;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;2;32;100,0;24;24;0;32;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning Dramsvegen nord;32;100,0;24;24;0;32;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning Grønnåsen;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt;46;100,0;24;24;0;46;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;1;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;2;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning Dramsvegen nord;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning Grønnåsen;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;1;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;2;13;100,0;24;24;0;13;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning Dramsvegen nord;13;100,0;24;24;0;13;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning Grønnåsen;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;1;11;100,0;24;24;0;11;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;2;18;100,0;24;24;0;18;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning Dramsvegen nord;18;100,0;24;24;0;18;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning Grønnåsen;11;100,0;24;24;0;11;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt;29;100,0;24;24;0;29;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;1;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;2;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning Dramsvegen nord;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning Grønnåsen;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt;35;100,0;24;24;0;35;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;1;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;2;40;100,0;24;24;0;40;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning Dramsvegen nord;40;100,0;24;24;0;40;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning Grønnåsen;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt;56;100,0;24;24;0;56;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;1;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;2;31;100,0;24;24;0;31;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning Dramsvegen nord;31;100,0;24;24;0;31;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning Grønnåsen;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt;46;100,0;24;24;0;46;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;1;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;2;47;100,0;24;24;0;47;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt i retning Dramsvegen nord;47;100,0;24;24;0;47;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt i retning Grønnåsen;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt;67;100,0;24;24;0;67;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;1;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;2;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt i retning Dramsvegen nord;26;100,0;24;24;0;26;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt i retning Grønnåsen;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt;33;100,0;24;24;0;33;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;2;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt i retning Dramsvegen nord;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;2;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt i retning Dramsvegen nord;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;1;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;2;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt i retning Dramsvegen nord;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt i retning Grønnåsen;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt;21;100,0;24;24;0;21;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;1;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;2;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt i retning Dramsvegen nord;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt i retning Grønnåsen;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt;43;100,0;24;24;0;43;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;1;17;100,0;24;24;0;17;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;2;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt i retning Dramsvegen nord;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt i retning Grønnåsen;17;100,0;24;24;0;17;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt;44;100,0;24;24;0;44;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;2023-04-27;1;30;100,0;24;24;0;30;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;2023-04-27;2;43;100,0;24;24;0;43;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;2023-04-27;Totalt i retning Dramsvegen nord;43;100,0;24;24;0;43;0,00;-;-;-;-;-;-;-;-
